datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2024-03-01 09:15:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46676.25,46820,46639.85,46818.85,69945,2432235,0
2024-03-01 09:16:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46808.15,46808.15,46788.45,46795.05,30060,2432235,1
2024-03-01 09:17:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46793.85,46810,46792.65,46800,20145,2432235,2
2024-03-01 09:18:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46809.9,46824.9,46791.1,46791.1,22245,2428260,3
2024-03-01 09:19:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46788.3,46810,46788.3,46796.2,24945,2428260,4
2024-03-01 09:20:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46798.3,46822,46798.3,46809.05,22155,2428260,5
2024-03-01 09:21:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46810.85,46820,46793.9,46801.2,13575,2426910,6
2024-03-01 09:22:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46803.55,46861,46791.25,46854.05,46305,2426910,7
2024-03-01 09:23:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46845.2,46860.05,46805.2,46820,13590,2426910,8
2024-03-01 09:24:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46818.7,46823.9,46800,46802.25,18840,2406945,9
2024-03-01 09:25:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46804.9,46855.95,46791.35,46855.95,27315,2406945,10
2024-03-01 09:26:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46842.15,46850,46825.2,46837.35,9885,2406945,11
2024-03-01 09:27:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46844.2,46850,46832.25,46835.05,15330,2404920,12
2024-03-01 09:28:00,CNXBAN,NFO,Futures,27-MAR-24,Others,0,46835,46852.05,46834.05,46836,15015,2404920,13
