datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2024-01-01 09:15:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10447.95,10447.95,10418.9,10429.5,5175,618525,0
2024-01-01 09:16:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10432,10432.9,10429.2,10432.9,300,618525,1
2024-01-01 09:17:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10443.65,10445.3,10434.05,10434.05,975,616650,2
2024-01-01 09:18:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10436.6,10438.85,10436.6,10437.8,825,616650,3
2024-01-01 09:19:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10435.65,10439.8,10435.65,10437.7,1125,616650,4
2024-01-01 09:20:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10431,10435,10431,10435,225,615825,5
2024-01-01 09:22:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10437.9,10437.9,10436.35,10436.35,600,615825,6
2024-01-01 09:23:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10440,10440.7,10438.15,10438.15,225,615525,7
2024-01-01 09:24:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10438.15,10442,10437.4,10437.8,3075,615525,8
2024-01-01 09:25:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10438.05,10440.3,10438.05,10440.1,675,615525,9
2024-01-01 09:26:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10440,10440,10440,10440,2100,613800,10
2024-01-01 09:27:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10440,10440,10439.95,10439.95,300,613800,11
2024-01-01 09:28:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10436.95,10439.95,10436.95,10439,150,613800,12
2024-01-01 09:29:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10436.75,10440,10436.75,10437.65,675,613275,13
2024-01-01 09:30:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10439.65,10440,10439.65,10440,1875,613275,14
2024-01-01 09:31:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10439,10439,10436.35,10436.35,1050,613275,15
2024-01-01 09:32:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10436.35,10436.35,10436.35,10436.35,75,611175,16
2024-01-01 09:33:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10436.35,10444.65,10436.35,10444.4,1050,611175,17
2024-01-01 09:34:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10445.35,10446.1,10442,10442,1200,611175,18
2024-01-01 09:35:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10446.2,10447.45,10446,10447.05,525,608250,19
2024-01-01 09:36:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10445,10448.2,10442,10448.2,975,608250,20
2024-01-01 09:37:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10447.65,10448.95,10445,10447.85,1200,608250,21
2024-01-01 09:38:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10442.6,10447.5,10442.5,10447.5,525,608925,22
2024-01-01 09:39:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10443.05,10443.05,10443,10443,450,608925,23
2024-01-01 09:40:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10439,10439,10439,10439,0,608925,24
2024-01-01 09:41:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10440.15,10440.15,10440.15,10440.15,0,608925,25
2024-01-01 09:42:00,NIFSEL,NFO,Futures,29-JAN-24,Others,0,10443,10443,10443,10443,0,609375,26
