datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2024-02-01 10:37:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20579.2,20579.2,20579.2,20579.2,0,83320,60
2024-02-01 10:39:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20593,20593,20586.3,20586.3,400,83360,61
2024-02-01 10:40:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20594.4,20601.75,20586.3,20586.3,7040,83360,62
2024-02-01 10:41:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20582.05,20582.05,20582.05,20582.05,0,81040,63
2024-02-01 10:42:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20582.05,20582.05,20582.05,20582.05,1040,81040,64
2024-02-01 10:43:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580,20580,20580,20580,0,81040,65
2024-02-01 10:44:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20581,20589.2,20580.2,20580.2,120,82440,66
2024-02-01 10:47:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20584.7,20584.7,20584.7,20584.7,0,82440,67
2024-02-01 10:49:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20588.65,20593,20588.65,20593,40,82440,68
2024-02-01 10:50:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20592.3,20592.3,20592.3,20592.3,0,82440,69
2024-02-01 10:51:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20605.1,20605.1,20593.15,20593.5,200,82520,70
2024-02-01 10:52:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20608,20610,20608,20608,80,82520,71
2024-02-01 10:53:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20599,20604.15,20599,20604.15,120,84320,72
2024-02-01 10:54:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20605,20605,20605,20605,0,84320,73
2024-02-01 10:56:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580,20580,20557.65,20557.65,80,84320,74
2024-02-01 10:57:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20558.9,20572.85,20540.05,20572.85,280,84320,75
2024-02-01 10:58:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20598.65,20598.65,20598.65,20598.65,0,84320,76
2024-02-01 11:00:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20599.8,20599.8,20590,20590,120,84560,77
2024-02-01 11:01:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20596.9,20599,20595,20599,200,84560,78
2024-02-01 11:02:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20598.85,20630,20598.85,20630,160,84520,79
2024-02-01 11:03:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20631.05,20631.05,20626.15,20626.15,160,84520,80
2024-02-01 11:04:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20624.65,20624.65,20624.65,20624.65,0,84520,81
2024-02-01 11:05:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20614.7,20614.7,20614.7,20614.7,0,84520,82
2024-02-01 11:07:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20563,20596.85,20563,20596.85,160,84520,83
2024-02-01 11:08:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20600,20600,20600,20600,0,84520,84
2024-02-01 11:10:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20604.95,20604.95,20604.95,20604.95,0,84480,85
2024-02-01 11:13:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20585.85,20585.85,20585.85,20585.85,0,84440,86
2024-02-01 11:16:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586.5,20586.5,20540,20540,120,84440,87
2024-02-01 11:17:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20527.35,20530.9,20492.6,20492.6,560,84440,88
2024-02-01 11:18:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20504.35,20504.35,20500,20500,3560,84440,89
2024-02-01 11:20:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20517.15,20539.15,20515,20520,3640,88840,90
2024-02-01 11:21:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20530,20540,20530,20540,640,88840,91
2024-02-01 11:23:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20535.65,20539.2,20535.65,20539.2,40,88840,92
2024-02-01 11:24:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20541.75,20541.75,20541.75,20541.75,0,89160,93
2024-02-01 11:26:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20540.15,20540.15,20540.15,20540.15,0,89160,94
2024-02-01 11:28:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20558.75,20558.75,20558.75,20558.75,0,89200,95
2024-02-01 11:30:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20547.2,20547.2,20547.2,20547.2,0,89200,96
2024-02-01 11:33:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20529,20529,20525.05,20525.05,360,88920,97
2024-02-01 11:34:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20515,20524.5,20510,20524.5,280,88920,98
2024-02-01 11:36:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20528.4,20541.9,20528.4,20541.9,40,88320,99
2024-02-01 11:37:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20544.85,20556,20544.85,20556,80,88320,100
2024-02-01 11:39:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20548.85,20548.85,20548.85,20548.85,0,88320,101
2024-02-01 11:41:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20547,20547,20540,20540,40,88360,102
2024-02-01 11:42:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20539.35,20539.35,20539.35,20539.35,0,88360,103
2024-02-01 11:44:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20539,20539,20539,20539,0,88360,104
2024-02-01 11:49:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20536.75,20540,20536.75,20540,40,88360,105
2024-02-01 11:50:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20565,20568,20565,20568,40,88360,106
2024-02-01 11:51:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20566.9,20566.9,20560.1,20563,160,88360,107
2024-02-01 11:52:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20575,20576,20575,20576,40,88360,108
2024-02-01 11:53:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20568.85,20580,20568.85,20579.75,160,88280,109
2024-02-01 11:57:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20549.6,20549.6,20549.6,20549.6,0,88240,110
2024-02-01 11:58:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20521.1,20521.1,20521.1,20521.1,0,88240,111
2024-02-01 12:00:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20548,20548,20548,20548,0,88640,112
2024-02-01 12:01:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20522.7,20522.7,20522.7,20522.7,0,88640,113
2024-02-01 12:02:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20514,20514,20480,20480,1920,88640,114
2024-02-01 12:03:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20480,20480,20440.5,20457.2,2760,88640,115
2024-02-01 12:04:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20480.75,20500.25,20476.15,20500.25,360,88800,116
2024-02-01 12:05:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20504.4,20504.4,20495.45,20495.45,80,88800,117
2024-02-01 12:06:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20514,20525.6,20514,20525.6,360,87400,118
2024-02-01 12:07:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20550.25,20588.8,20550.25,20588.8,280,87400,119
2024-02-01 12:08:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586.1,20586.1,20579.45,20579.45,440,87400,120
2024-02-01 12:09:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20595,20617.65,20595,20617.65,1040,87600,121
2024-02-01 12:10:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20605.2,20621.75,20584.1,20584.1,7960,87600,122
2024-02-01 12:11:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20616.2,20617.4,20614.9,20617.4,280,80920,123
2024-02-01 12:12:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20626.95,20654.75,20624.65,20642.1,4840,80920,124
2024-02-01 12:13:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20628.5,20630,20623.15,20630,880,80920,125
2024-02-01 12:14:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20624.55,20624.55,20612.6,20612.6,80,80920,126
2024-02-01 12:15:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20625.1,20625.1,20625.1,20625.1,40,84440,127
2024-02-01 12:16:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20625,20641.3,20625,20631.25,600,84440,128
2024-02-01 12:17:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20631.45,20631.45,20615.7,20615.7,80,84440,129
2024-02-01 12:18:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20603.7,20603.7,20592.9,20592.9,720,84240,130
2024-02-01 12:19:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20596.65,20596.65,20596.65,20596.65,0,84240,131
2024-02-01 12:20:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20582.25,20582.25,20582.25,20582.25,0,84240,132
2024-02-01 12:21:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20585.05,20592.7,20585.05,20592.7,160,84080,133
2024-02-01 12:22:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20584.05,20584.05,20551.55,20551.55,200,84080,134
2024-02-01 12:23:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20558.55,20576.9,20558.55,20576.9,80,83800,135
2024-02-01 12:24:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20583.1,20583.1,20578.35,20578.35,120,83800,136
2024-02-01 12:25:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586.55,20587.5,20581.45,20581.45,280,83800,137
2024-02-01 12:26:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20587,20596.2,20587,20596.2,120,83800,138
2024-02-01 12:27:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20589.2,20589.2,20589.2,20589.2,0,83600,139
2024-02-01 12:28:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20596.15,20596.15,20596.15,20596.15,0,83600,140
2024-02-01 12:29:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20564.8,20564.8,20564.8,20564.8,0,83600,141
2024-02-01 12:32:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20570,20570,20554.1,20554.1,640,83480,142
2024-02-01 12:33:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20557.9,20557.9,20557.9,20557.9,0,83240,143
2024-02-01 12:34:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20583.45,20583.45,20583.45,20583.45,0,83240,144
2024-02-01 12:35:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586.25,20586.25,20586.2,20586.2,40,83240,145
2024-02-01 12:36:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580.65,20580.65,20580.65,20580.65,0,83160,146
2024-02-01 12:37:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586,20586,20586,20586,0,83160,147
2024-02-01 12:39:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586,20586,20586,20586,0,83280,148
2024-02-01 12:40:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586,20586,20586,20586,0,83280,149
2024-02-01 12:41:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20584,20584,20584,20584,0,83280,150
2024-02-01 12:42:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20594.3,20594.3,20590,20590,40,83280,151
2024-02-01 12:43:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20590.05,20590.05,20590.05,20590.05,0,83280,152
2024-02-01 12:45:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20604,20610.25,20604,20604.65,200,83320,153
2024-02-01 12:46:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20612.65,20612.65,20612.65,20612.65,0,83320,154
2024-02-01 12:47:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20604.65,20640,20604.65,20640,200,83320,155
2024-02-01 12:48:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20636.8,20650,20636.8,20650,40,82920,156
2024-02-01 12:49:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20650.9,20660,20650.9,20660,160,82920,157
2024-02-01 12:50:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20658.5,20658.5,20649.35,20649.35,80,82920,158
2024-02-01 12:51:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20641.3,20652.5,20639.1,20649.15,280,82960,159
2024-02-01 12:52:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20653.2,20657.7,20653.2,20657.7,40,82960,160
2024-02-01 12:53:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20655,20663.55,20655,20655,120,82960,161
2024-02-01 12:54:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20668.85,20670,20668.85,20670,80,83080,162
2024-02-01 12:55:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20666,20666,20655,20655,80,83080,163
2024-02-01 12:57:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20640.15,20640.15,20640.15,20640.15,0,83040,164
2024-02-01 12:58:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20641.55,20641.55,20628.7,20628.7,120,83040,165
2024-02-01 12:59:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20632.1,20640,20632.1,20640,40,83040,166
2024-02-01 13:00:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20652.65,20652.65,20610,20610,2880,83040,167
2024-02-01 13:01:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20617,20620.2,20617,20620.2,40,83040,168
2024-02-01 13:02:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20624.75,20624.75,20624.75,20624.75,0,83040,169
2024-02-01 13:03:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20623.05,20630,20623.05,20630,40,89320,170
2024-02-01 13:04:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20631.15,20631.15,20630.2,20630.2,40,89320,171
2024-02-01 13:05:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20635.5,20644,20635.5,20644,120,89320,172
2024-02-01 13:06:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20644,20644,20643.65,20643.65,40,89320,173
2024-02-01 13:07:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20623,20623,20623,20623,0,89320,174
2024-02-01 13:08:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20625,20625,20625,20625,0,89320,175
2024-02-01 13:11:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20637.75,20637.75,20637.75,20637.75,0,89320,176
2024-02-01 13:13:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20635.8,20635.8,20631.8,20634.3,80,89320,177
2024-02-01 13:14:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20627.4,20627.4,20627.4,20627.4,0,89320,178
2024-02-01 13:16:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20637,20637,20631.8,20631.8,40,89360,179
2024-02-01 13:19:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20615,20615,20600,20600,320,89240,180
2024-02-01 13:20:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20595.2,20615,20595.2,20612,520,89240,181
2024-02-01 13:21:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20615,20615,20615,20615,400,89240,182
2024-02-01 13:22:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20614.65,20622.9,20614.65,20622.9,280,89360,183
2024-02-01 13:23:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20626.35,20629.35,20626.35,20629.35,40,89360,184
2024-02-01 13:25:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20629.35,20629.35,20629.35,20629.35,0,89520,185
2024-02-01 13:26:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20609.3,20609.3,20609.3,20609.3,0,89520,186
2024-02-01 13:27:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20615,20615,20600,20600,40,89440,187
2024-02-01 13:28:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20595,20595,20595,20595,0,89440,188
2024-02-01 13:29:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20590,20605.2,20590,20605.2,80,89440,189
2024-02-01 13:30:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20603.95,20603.95,20597.9,20597.9,40,89400,190
2024-02-01 13:31:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20575.05,20584.8,20575,20584.8,80,89400,191
2024-02-01 13:32:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20586.05,20587.15,20574.25,20574.25,120,89400,192
2024-02-01 13:33:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20570.2,20570.2,20556.9,20556.9,120,89280,193
2024-02-01 13:35:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20576.6,20576.6,20576.6,20576.6,0,89280,194
2024-02-01 13:36:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20589.7,20589.7,20589.7,20589.7,0,89200,195
2024-02-01 13:37:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20581.1,20581.1,20581.1,20581.1,0,89200,196
2024-02-01 13:38:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20567.6,20567.6,20567.6,20567.6,0,89200,197
2024-02-01 13:39:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20575,20575,20568.25,20568.25,40,89120,198
2024-02-01 13:40:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20571.15,20571.15,20545,20553.55,280,89120,199
2024-02-01 13:42:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20576.7,20579.75,20576.7,20579.75,40,89120,200
2024-02-01 13:43:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20576.25,20576.25,20576.25,20576.25,0,89120,201
2024-02-01 13:46:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20556.3,20556.3,20554,20554,80,89040,202
2024-02-01 13:47:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20564.2,20580.15,20564.2,20580.15,640,89040,203
2024-02-01 13:48:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580.95,20583.1,20580.9,20583.1,240,89040,204
2024-02-01 13:49:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580.6,20584.35,20580.6,20584.35,40,89040,205
2024-02-01 13:50:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20580,20580,20580,20580,0,89040,206
2024-02-01 13:51:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20572.25,20572.25,20572.25,20572.25,0,89080,207
2024-02-01 13:52:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20612.9,20612.9,20612.9,20612.9,0,89080,208
2024-02-01 13:53:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20601.5,20601.5,20596.45,20596.45,80,89080,209
2024-02-01 13:54:00,NIFFIN,NFO,Futures,27-FEB-24,Others,0,20605.8,20605.8,20597,20597,80,88720,210
