datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 09:57:00,NIFFIN,NFO,Options,02-JAN-24,21100,21480.25,Call,227.15,227.15,227.15,227.15,0,18120,Put,6.65,6.65,6.65,6.65,0,5606160
2024-01-02 09:57:00,NIFFIN,NFO,Options,02-JAN-24,21400,21480.25,Call,23.65,23.65,23.65,23.65,0,4379240,Put,132.55,132.55,132.55,132.55,0,13880840
2024-01-02 09:57:00,NIFFIN,NFO,Options,09-JAN-24,21400,21480.25,Call,158.75,158.75,158.75,158.75,0,70240,Put,177.5,177.5,177.5,177.5,0,115360
2024-01-02 09:58:00,NIFFIN,NFO,Options,02-JAN-24,20800,21461.55,Call,500.3,500.3,500.3,500.3,0,1240,Put,.5,.5,.5,.5,0,2686920
2024-01-02 09:58:00,NIFFIN,NFO,Options,02-JAN-24,21400,21461.55,Call,18.3,18.3,18.3,18.3,0,4379240,Put,115.25,115.25,115.25,115.25,0,13880840
2024-01-02 09:58:00,NIFFIN,NFO,Options,09-JAN-24,21400,21461.55,Call,153.95,153.95,153.95,153.95,0,70240,Put,176.75,176.75,176.75,176.75,0,115360
2024-01-02 10:01:00,NIFFIN,NFO,Options,02-JAN-24,20800,21477.6,Call,528.2,528.2,528.2,528.2,0,1640,Put,.45,.45,.45,.45,0,2686920
2024-01-02 10:01:00,NIFFIN,NFO,Options,02-JAN-24,21100,21477.6,Call,226,226.5,226,226.5,6240,15680,Put,2.75,2.75,2.75,2.75,0,5392760
2024-01-02 10:01:00,NIFFIN,NFO,Options,02-JAN-24,21400,21477.6,Call,18.15,18.15,18.15,18.15,0,5908160,Put,94.5,94.5,94.5,94.5,0,7323840
2024-01-02 10:01:00,NIFFIN,NFO,Options,09-JAN-24,21400,21477.6,Call,155.5,159.85,155.5,159.85,5720,72280,Put,175.45,175.45,175.45,175.45,0,121360
2024-01-02 10:03:00,NIFFIN,NFO,Options,02-JAN-24,20800,21487.4,Call,547.2,547.2,547.2,547.2,0,1640,Put,.45,.45,.45,.45,0,2735920
2024-01-02 10:03:00,NIFFIN,NFO,Options,02-JAN-24,21100,21487.4,Call,245.65,245.65,245.65,245.65,0,28440,Put,2.55,2.65,2.55,2.65,1527120,5092360
2024-01-02 10:03:00,NIFFIN,NFO,Options,02-JAN-24,21400,21487.4,Call,20.8,20.8,20.8,20.8,0,7712320,Put,74.1,78.6,74.1,78.6,1026520,4320760
2024-01-02 10:03:00,NIFFIN,NFO,Options,09-JAN-24,21400,21487.4,Call,163.4,163.4,163.4,163.4,0,121320,Put,162.75,162.75,162.75,162.75,0,139880
2024-01-02 10:05:00,NIFFIN,NFO,Options,02-JAN-24,20800,21502.1,Call,553.2,553.2,553.2,553.2,0,1640,Put,.45,.45,.45,.45,24360,2758080
2024-01-02 10:05:00,NIFFIN,NFO,Options,02-JAN-24,21100,21502.1,Call,259.5,259.5,253.1,253.1,320,23880,Put,2.4,2.45,2.4,2.45,391400,5274560
2024-01-02 10:05:00,NIFFIN,NFO,Options,02-JAN-24,21400,21502.1,Call,24.7,24.7,23.55,23.55,1143080,8451160,Put,65.7,67.7,65.7,67.7,646080,3995040
2024-01-02 10:05:00,NIFFIN,NFO,Options,09-JAN-24,21400,21502.1,Call,172.95,173,170.6,170.6,7080,126560,Put,158.2,159.55,158.2,159.55,6240,143800
2024-01-02 10:07:00,NIFFIN,NFO,Options,02-JAN-24,20800,21515.0,Call,580,580,580,580,0,1640,Put,.4,.45,.4,.45,83000,2714280
